country,season,seller_clean,buyer_clean,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,country_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,pos_clean,is_rival
Germany,2023,mönchengladbach,Leverkusen,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Jonas Hofmann,https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161,Attacking Midfield,30,Germany,Mönchengladbach,Bundesliga,Germany,1e+07,FALSE,"",Summer,52,46,8,2768,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2023,2023,attacking midfield,FALSE
Germany,2023,mönchengladbach,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Ramy Bensebaini,https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732,Centre-Back,28,Algeria,Mönchengladbach,Bundesliga,Germany,0,FALSE,"",Summer,31,25,0,1549,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2023,2023,centre-back,FALSE
Germany,2023,napoli,bayern munich,bayern munich,Bayern Munich,Bundesliga,Arrivals,Min-jae Kim,https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,Centre-Back,26,"Korea, South",Napoli,Serie A,Italy,5e+07,FALSE,"",Summer,41,36,1,2765,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2023,2023,centre-back,FALSE
Germany,2023,psg,Frankfurt,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Junior Dina Ebimbe,https://www.transfermarkt.com/junior-dina-ebimbe/profil/spieler/536482,Right Midfield,22,France,PSG,Ligue 1,France,6500000,FALSE,"",Summer,44,44,10,2743,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2023,2023,right midfield,FALSE
Germany,2023,psg,leipzig,rb leipzig,RB Leipzig,Bundesliga,Arrivals,El Chadaille Bitshiabu,https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912,Centre-Back,18,France,PSG,Ligue 1,France,1.5e+07,FALSE,"",Summer,22,6,0,29,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2023,2023,centre-back,FALSE
Germany,2023,salzburg,freiburg,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Junior Adamu,https://www.transfermarkt.com/junior-adamu/profil/spieler/452477,Centre-Forward,22,Austria,Salzburg,Bundesliga,Austria,6e+06,FALSE,"",Summer,39,22,1,263,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2023,2023,centre-forward,FALSE
Germany,2023,salzburg,leipzig,rb leipzig,RB Leipzig,Bundesliga,Arrivals,Benjamin Sesko,https://www.transfermarkt.com/benjamin-sesko/profil/spieler/627442,Centre-Forward,20,Slovenia,Salzburg,Bundesliga,Austria,31650000,FALSE,"",Summer,44,42,18,2057,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2023,2023,centre-forward,FALSE
Germany,2023,salzburg,leipzig,rb leipzig,RB Leipzig,Bundesliga,Arrivals,Nicolas Seiwald,https://www.transfermarkt.com/nicolas-seiwald/profil/spieler/404950,Central Midfield,22,Austria,Salzburg,Bundesliga,Austria,2e+07,FALSE,"",Summer,45,27,0,1134,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2023,2023,central midfield,FALSE
Germany,2023,sassuolo,wolfsburg,vfl wolfsburg,VfL Wolfsburg,Bundesliga,Arrivals,Rogério,https://www.transfermarkt.com/rogerio/profil/spieler/401527,Left-Back,25,Brazil,Sassuolo,Serie A,Italy,5500000,FALSE,"",Summer,18,15,1,998,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2023,2023,left-back,FALSE
Germany,2023,stade brestois,Mönchengladbach,borussia mönchengladbach,Borussia Mönchengladbach,Bundesliga,Arrivals,Franck Honorat,https://www.transfermarkt.com/franck-honorat/profil/spieler/229006,Right Winger,26,France,Stade Brestois,Ligue 1,France,8e+06,FALSE,"",Summer,36,35,5,2617,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2023,2023,right winger,FALSE
Germany,2023,stade rennais,stuttgart,vfb stuttgart,VfB Stuttgart,Bundesliga,Arrivals,Serhou Guirassy,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,Centre-Forward,27,Guinea,Stade Rennais,Ligue 1,France,9e+06,FALSE,"",Summer,30,30,30,2380,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2023,2023,centre-forward,FALSE
Germany,2023,stade rennais,wolfsburg,vfl wolfsburg,VfL Wolfsburg,Bundesliga,Arrivals,Lovro Majer,https://www.transfermarkt.com/lovro-majer/profil/spieler/387106,Attacking Midfield,25,Croatia,Stade Rennais,Ligue 1,France,2.5e+07,FALSE,"",Summer,36,34,5,2133,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2023,2023,attacking midfield,FALSE
Germany,2023,stuttgart,freiburg,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,Goalkeeper,25,Germany,Stuttgart,Bundesliga,Germany,1500000,FALSE,"",Summer,46,1,0,90,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2023,2023,goalkeeper,TRUE
Germany,2023,tottenham,bayern munich,bayern munich,Bayern Munich,Bundesliga,Arrivals,Harry Kane,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,Centre-Forward,30,England,Tottenham,Premier League,England,9.5e+07,FALSE,"",Summer,47,45,44,3934,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2023,2023,centre-forward,FALSE
Germany,2023,toulouse,Frankfurt,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Farès Chaïbi,https://www.transfermarkt.com/fares-chaibi/profil/spieler/855015,Attacking Midfield,20,Algeria,Toulouse,Ligue 1,France,1e+07,FALSE,"",Summer,38,37,4,2634,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2023,2023,attacking midfield,FALSE
Germany,2023,union berlin,1.fc köln,1.fc köln,1.FC Köln,Bundesliga,Arrivals,Dominique Heintz,https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036,Centre-Back,30,Germany,Union Berlin,Bundesliga,Germany,,FALSE,?,Summer,32,12,0,565,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2023,2023,centre-back,TRUE
Germany,2023,union berlin,augsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Sven Michel,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,Left Winger,32,Germany,Union Berlin,Bundesliga,Germany,950000,FALSE,"",Summer,31,23,2,649,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2023,2023,left winger,TRUE
Germany,2023,werder bremen,Mönchengladbach,borussia mönchengladbach,Borussia Mönchengladbach,Bundesliga,Arrivals,Fabio Chiarodia,https://www.transfermarkt.com/fabio-chiarodia/profil/spieler/724104,Centre-Back,18,Italy,Werder Bremen,Bundesliga,Germany,2e+06,FALSE,"",Summer,27,10,0,300,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2023,2023,centre-back,FALSE
Germany,2023,werder bremen,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Niclas Füllkrug,https://www.transfermarkt.com/niclas-fullkrug/profil/spieler/75489,Centre-Forward,30,Germany,Werder Bremen,Bundesliga,Germany,17250000,FALSE,"",Summer,46,43,15,3335,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2023,2023,centre-forward,FALSE
Germany,2023,wolfsburg,Frankfurt,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Omar Marmoush,https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,Centre-Forward,24,Egypt,Wolfsburg,Bundesliga,Germany,0,FALSE,"",Summer,41,41,17,3145,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2023,2023,centre-forward,FALSE
Germany,2023,wolfsburg,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Felix Nmecha,https://www.transfermarkt.com/felix-nmecha/profil/spieler/406640,Central Midfield,22,Germany,Wolfsburg,Bundesliga,Germany,3e+07,FALSE,"",Summer,31,29,2,1385,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2023,2023,central midfield,FALSE
Germany,2023,wolfsburg,heidenheim,1.fc heidenheim 1846,1.FC Heidenheim 1846,Bundesliga,Arrivals,Tim Siersleben,https://www.transfermarkt.com/tim-siersleben/profil/spieler/337092,Centre-Back,23,Germany,Wolfsburg,Bundesliga,Germany,5e+05,FALSE,"",Summer,35,16,0,1044,https://www.transfermarkt.com/1-fc-heidenheim-1846/startseite/verein/2036/saison_id/2023,2023,centre-back,TRUE
Germany,2024,augsburg,heidenheim,1.fc heidenheim 1846,1.FC Heidenheim 1846,Bundesliga,Arrivals,Niklas Dorsch,https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,Defensive Midfield,26,Germany,Augsburg,Bundesliga,Germany,3500000,FALSE,"",Summer,32,30,2,1780,https://www.transfermarkt.com/1-fc-heidenheim-1846/startseite/verein/2036/saison_id/2024,2024,defensive midfield,FALSE
Germany,2024,augsburg,stuttgart,vfb stuttgart,VfB Stuttgart,Bundesliga,Arrivals,Ermedin Demirovic,https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,Centre-Forward,26,Bosnia-Herzegovina,Augsburg,Bundesliga,Germany,2.3e+07,FALSE,"",Summer,49,49,17,2732,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,brentford,st. pauli,fc st. pauli,FC St. Pauli,Bundesliga,Arrivals,Fin Stevens,https://www.transfermarkt.com/fin-stevens/profil/spieler/587019,Right-Back,21,Wales,Brentford,Premier League,England,6e+05,FALSE,"",Summer,16,2,0,72,https://www.transfermarkt.com/fc-st-pauli/startseite/verein/35/saison_id/2024,2024,right-back,FALSE
Germany,2024,brighton,Frankfurt,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Mahmoud Dahoud,https://www.transfermarkt.com/mahmoud-dahoud/profil/spieler/191422,Central Midfield,28,Syria,Brighton,Premier League,England,0,FALSE,"",Summer,38,18,1,867,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2024,2024,central midfield,FALSE
Germany,2024,brighton,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Pascal Groß,https://www.transfermarkt.com/pascal-gross/profil/spieler/82873,Central Midfield,33,Germany,Brighton,Premier League,England,7e+06,FALSE,"",Summer,50,50,1,3826,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2024,2024,central midfield,FALSE
Germany,2024,brighton,stuttgart,vfb stuttgart,VfB Stuttgart,Bundesliga,Arrivals,Deniz Undav,https://www.transfermarkt.com/deniz-undav/profil/spieler/339314,Centre-Forward,28,Germany,Brighton,Premier League,England,26700000,FALSE,"",Summer,39,38,13,2415,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,crystal palace,bayern munich,bayern munich,Bayern Munich,Bundesliga,Arrivals,Michael Olise,https://www.transfermarkt.com/michael-olise/profil/spieler/566723,Right Winger,22,France,Crystal Palace,Premier League,England,5.3e+07,FALSE,"",Summer,56,55,20,3842,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2024,2024,right winger,FALSE
Germany,2024,crystal palace,st. pauli,fc st. pauli,FC St. Pauli,Bundesliga,Arrivals,Scott Banks,https://www.transfermarkt.com/scott-banks/profil/spieler/596821,Right Winger,22,Scotland,Crystal Palace,Premier League,England,4e+05,FALSE,"",Summer,23,12,0,106,https://www.transfermarkt.com/fc-st-pauli/startseite/verein/35/saison_id/2024,2024,right winger,FALSE
Germany,2024,dortmund,augsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,Right-Back,29,Germany,Dortmund,Bundesliga,Germany,0,FALSE,"",Summer,36,36,1,2448,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2024,2024,right-back,FALSE
Germany,2024,dortmund,union berlin,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Tom Rothe,https://www.transfermarkt.com/tom-rothe/profil/spieler/798043,Left-Back,19,Germany,Dortmund,Bundesliga,Germany,5e+06,FALSE,"",Summer,32,27,3,1706,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2024,2024,left-back,FALSE
Germany,2024,frankfurt,augsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Kristijan Jakic,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,Defensive Midfield,27,Croatia,Frankfurt,Bundesliga,Germany,5e+06,FALSE,"",Summer,35,35,0,2564,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2024,2024,defensive midfield,FALSE
Germany,2024,freiburg,augsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Keven Schlotterbeck,https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843,Centre-Back,27,Germany,Freiburg,Bundesliga,Germany,2500000,FALSE,"",Summer,32,22,3,1656,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2024,2024,centre-back,FALSE
Germany,2024,freiburg,stuttgart,vfb stuttgart,VfB Stuttgart,Bundesliga,Arrivals,Yannik Keitel,https://www.transfermarkt.com/yannik-keitel/profil/spieler/342039,Defensive Midfield,24,Germany,Freiburg,Bundesliga,Germany,0,FALSE,"",Summer,43,18,1,526,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79/saison_id/2024,2024,defensive midfield,FALSE
Germany,2024,fulham,bayern munich,bayern munich,Bayern Munich,Bundesliga,Arrivals,João Palhinha,https://www.transfermarkt.com/joao-palhinha/profil/spieler/257455,Defensive Midfield,29,Portugal,Fulham,Premier League,England,5.1e+07,FALSE,"",Summer,40,25,0,986,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2024,2024,defensive midfield,FALSE
Germany,2024,girona,Leverkusen,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Aleix García,https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504,Central Midfield,27,Spain,Girona,LaLiga,Spain,1.8e+07,FALSE,"",Summer,50,42,5,2119,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2024,2024,central midfield,FALSE
Germany,2024,heidenheim,Mönchengladbach,borussia mönchengladbach,Borussia Mönchengladbach,Bundesliga,Arrivals,Tim Kleindienst,https://www.transfermarkt.com/tim-kleindienst/profil/spieler/193033,Centre-Forward,28,Germany,Heidenheim,Bundesliga,Germany,7e+06,FALSE,"",Summer,33,33,16,2925,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,hoffenheim,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Maximilian Beier,https://www.transfermarkt.com/maximilian-beier/profil/spieler/578392,Centre-Forward,21,Germany,Hoffenheim,Bundesliga,Germany,28500000,FALSE,"",Summer,50,46,10,2423,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,holstein kiel,Mönchengladbach,borussia mönchengladbach,Borussia Mönchengladbach,Bundesliga,Arrivals,Philipp Sander,https://www.transfermarkt.com/philipp-sander/profil/spieler/388409,Central Midfield,26,Germany,Holstein Kiel,Bundesliga,Germany,1e+06,FALSE,"",Summer,30,29,1,1497,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2024,2024,central midfield,FALSE
Germany,2024,lecce,Hoffenheim,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Valentin Gendrey,https://www.transfermarkt.com/valentin-gendrey/profil/spieler/569387,Right-Back,24,France,Lecce,Serie A,Italy,8500000,FALSE,"",Summer,33,28,2,1898,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2024,2024,right-back,FALSE
Germany,2024,leverkusen,Hoffenheim,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Adam Hlozek,https://www.transfermarkt.com/adam-hlozek/profil/spieler/552057,Centre-Forward,22,Czech Republic,Leverkusen,Bundesliga,Germany,1.8e+07,FALSE,"",Summer,37,37,11,2537,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,lyon,werder bremen,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Skelly Alvero,https://www.transfermarkt.com/skelly-alvero/profil/spieler/855134,Defensive Midfield,22,France,Lyon,Ligue 1,France,4750000,FALSE,"",Summer,25,12,0,231,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2024,2024,defensive midfield,FALSE
Germany,2024,nice,augsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,Attacking Midfield,26,France,Nice,Ligue 1,France,0,FALSE,"",Summer,34,31,10,2340,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2024,2024,attacking midfield,FALSE
Germany,2024,psg,Frankfurt,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Hugo Ekitiké,https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,Centre-Forward,22,France,PSG,Ligue 1,France,31500000,FALSE,"",Summer,48,48,22,3644,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,rapid vienna,union berlin,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Leopold Querfeld,https://www.transfermarkt.com/leopold-querfeld/profil/spieler/597432,Centre-Back,20,Austria,Rapid Vienna,Bundesliga,Austria,3e+06,FALSE,"",Summer,35,28,2,1832,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2024,2024,centre-back,FALSE
Germany,2024,rapid vienna,werder bremen,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Marco Grüll,https://www.transfermarkt.com/marco-grull/profil/spieler/391766,Left Winger,25,Austria,Rapid Vienna,Bundesliga,Austria,0,FALSE,"",Summer,35,34,6,1342,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2024,2024,left winger,FALSE
Germany,2024,stade brestois,augsburg,fc augsburg,FC Augsburg,Bundesliga,Arrivals,Steve Mounié,https://www.transfermarkt.com/steve-mounie/profil/spieler/238639,Centre-Forward,29,Benin,Stade Brestois,Ligue 1,France,0,FALSE,"",Summer,29,17,1,344,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,stade rennais,Leverkusen,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Martin Terrier,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,Left Winger,27,France,Stade Rennais,Ligue 1,France,2e+07,FALSE,"",Summer,21,20,2,722,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2024,2024,left winger,FALSE
Germany,2024,stade rennais,Leverkusen,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Jeanuël Belocian,https://www.transfermarkt.com/jeanuel-belocian/profil/spieler/919515,Centre-Back,19,France,Stade Rennais,Ligue 1,France,1.5e+07,FALSE,"",Summer,17,9,0,251,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2024,2024,centre-back,FALSE
Germany,2024,sturm graz,Hoffenheim,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Alexander Prass,https://www.transfermarkt.com/alexander-prass/profil/spieler/434116,Left-Back,23,Austria,Sturm Graz,Bundesliga,Austria,1.2e+07,FALSE,"",Summer,35,31,0,2024,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2024,2024,left-back,FALSE
Germany,2024,stuttgart,bayern munich,bayern munich,Bayern Munich,Bundesliga,Arrivals,Hiroki Ito,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Centre-Back,25,Japan,Stuttgart,Bundesliga,Germany,23500000,FALSE,"",Summer,10,8,1,282,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2024,2024,centre-back,FALSE
Germany,2024,stuttgart,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Waldemar Anton,https://www.transfermarkt.com/waldemar-anton/profil/spieler/193004,Centre-Back,27,Germany,Stuttgart,Bundesliga,Germany,22500000,FALSE,"",Summer,47,42,3,3078,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2024,2024,centre-back,FALSE
Germany,2024,stuttgart,dortmund,borussia dortmund,Borussia Dortmund,Bundesliga,Arrivals,Serhou Guirassy,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,Centre-Forward,28,Guinea,Stuttgart,Bundesliga,Germany,1.8e+07,FALSE,"",Summer,50,50,38,4244,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2024,2024,centre-forward,FALSE
Germany,2024,tottenham,bayern munich,bayern munich,Bayern Munich,Bundesliga,Arrivals,Eric Dier,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,Centre-Back,30,England,Tottenham,Premier League,England,0,FALSE,"",Summer,50,28,3,1833,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2024,2024,centre-back,FALSE
